,velocity1,velocity2,velocity3,velocity4,avg_velocity,weight,dhweight,horsename,horsenum,result,time_result,multipul_wins
3,0.00669257135838909,0.22554845057101786,-1.4710397982697343,0.3579768624094026,-0.28550501049138466,-0.6609603043624194,-0.7054756215026584,イナーセレニティ,4,1,1:57:6,330
4,-0.5069271078994225,1.361518078146678,0.4544912089909873,0.05751753867242944,0.6943171856419847,-0.15805572495623058,0.9406341620035445,ファーマオリーブ,5,1,1:57:7,0
5,-1.26516628629742,0.945315579608262,1.3177674894259443,-0.4621528293180414,-0.05039415698417932,1.9541435085497625,0.9406341620035445,エンデヴァー,6,0,1:59:6,0
6,0.47094669222372915,-1.2938731344671492,0.08845576192384927,-0.9014827685976587,-1.0766682884886796,-1.214155341709227,-0.7054756215026584,ロイヤルテーラー,7,0,2:00:7,0
0,-1.4465669894847681,-1.461343255488569,-0.8109992617564259,-1.5830142990311862,-1.5946146949478852,-1.9013709686799416,0.2882251341114113,ホッカイノソラ,1,0,1:39:9,0
1,0.40431641500828586,-0.04245634301585572,0.1575132111664347,1.3050798078645214,0.5150214959274068,0.508242359169818,1.3258356169124919,エイシンジェシー,2,0,1:38:2,0
2,0.06344454007416363,0.283816212433901,0.5152487196906473,1.3050798078645214,0.5329919335168757,-0.47193933351483,1.3258356169124919,アイファークッキー,3,1,1:37:5,110
3,-0.2711148927315561,0.01163741224651283,0.7855293936757521,0.14206261124331804,0.0665817070707369,-0.7169847566859919,-0.4899827279893992,ベストアキラ,4,0,1:38:2,0
4,-1.0986030978922217,-0.8928034906212741,-0.6365484046458728,-1.1609583509935237,-1.1394889675789113,0.18151512827493532,-0.4899827279893992,ヴァーミリアグラン,5,0,1:39:3,0
5,-0.2342478903523439,-0.20406002522975053,0.06854659567137501,0.015519476894493331,-0.14397122639568544,-0.226893910343668,-0.23058010728912903,レットイットライド,6,0,1:38:0,0
6,-0.34462179069913706,-0.6828548024198348,-0.9847299914898469,-0.4854455241078616,-0.650586574701707,0.05899241668935433,-1.2681905900902097,アース,7,0,1:39:3,0
7,1.4867371667625142,1.5736968244666631,-1.0713267005889213,-0.20339801875360863,0.8554940617527311,1.243378628683304,-1.2681905900902097,エイシンアトラス,8,1,1:35:9,110
8,1.4406565393150235,1.4143674676282258,1.976766438276775,0.6650744890192438,1.5585722653564162,1.3250604364070246,0.8070303755119517,ノエルキャロル,9,1,1:36:3,100
0,2.230387763516505,0.7607588203091559,0.738988869839631,-0.2005256474183324,1.0577419330052205,1.3925231253213093,0.5216589501423833,ショウサンメグレス,1,1,1:34:9,160
1,0.2576800306808853,1.962210105608887,1.7185416432049623,1.1912713250816234,1.7627844884910682,0.0352943649274988,0.7978313355118802,フジノビューティ,2,0,1:35:7,0
2,0.16201522213266595,-0.8134978436404252,-1.8417889017139826,-2.2209049963603924,-1.6983463881491363,0.6994701412904274,1.0740037208813773,ツインクルパレス,3,1,1:35:1,130
3,-0.7921632800121039,-0.7322039062405478,-0.24176095838274053,-0.5576027456261267,-0.7505780522034339,-0.8887762804470105,-0.3068582059661078,アスヘノトビラ,4,0,1:36:2,0
4,-0.9804563451207433,-0.24084244688787373,-0.09262529511411138,0.6719580538196023,-0.13572373470216445,0.959365010302008,-1.4115477474440958,ウォーターチューン,5,0,1:35:5,0
5,0.16123191238067663,0.5920474957493466,0.4343365469131309,-0.0566423703720752,0.3711608269464535,-0.48449537309566265,-0.3068582059661078,グラスドルチェ,6,0,1:35:6,0
6,-0.7921632800121039,-1.3778280321328191,0.4343365469131309,0.4095463897560824,-0.360511410459105,0.09304878026340563,0.5216589501423833,カインドネス,7,0,1:36:3,0
7,0.45118928498233324,-0.24084244688787373,-0.6118701227183511,-0.0566423703720752,-0.1921378858029727,0.09304878026340563,-1.687720132813593,キリシマアスカ,8,1,1:34:9,300
8,-0.6977213085480821,0.09019825412222536,-0.5381583289417718,0.8195423614916937,-0.05438977712600322,-1.89947854882538,0.7978313355118802,ペルネッティア,9,0,1:36:2,0
0,-0.37617160723181536,0.8557009031034486,-0.8004592218614384,-0.8614074852706756,-0.6364103140405662,-0.18748104859659354,1.1236012954671792,サンデードライブ,1,0,1:35:2,0
1,0.8962378010579068,-1.138843682146906,0.912132632232186,-0.2825927872332482,0.28897189488899006,-0.5741607113270691,-0.08025723539051281,パリモンマルトル,2,1,1:33:5,120
2,-1.5367377871444765,0.3726741477277429,-0.8521147317010871,-0.7353934507434285,-1.1012046110797846,-1.488130823235466,-1.5248874724197432,タケマルリート,3,0,1:36:7,0
3,-0.15934163936612897,-0.20017502981783425,-0.4882206034045398,0.3466488833712486,-0.11852602172566676,0.44526749041691194,1.1236012954671792,ローズメジャー,4,0,1:35:0,0
4,-1.0683899864155129,-1.966907999008629,-0.682039187823872,0.7355990222076998,-0.6882730029239863,0.7264890633118032,-0.08025723539051281,トーセンコスモ,5,0,1:37:4,0
5,-0.10484642185848375,0.2766887240391787,0.9675834147071143,-0.9866273136979572,-0.07035294136359854,-0.18748104859659354,0.8828295892956408,ローラティオ,6,0,1:34:7,0
6,0.8395998828604782,-0.10520855274513972,-0.4882206034045398,-0.8194914245594317,-0.2732152495874541,-0.18748104859659354,-0.08025723539051281,ブラックトリガー,7,1,1:34:5,180
7,-0.15934163936612897,0.8557009031034486,-0.4882206034045398,0.6151372894230415,0.21460093858276236,-0.6093134079389305,0.1605144707810256,リョウシン,8,0,1:35:2,0
8,1.6689913974641244,1.0503705857446264,1.9195589046607402,1.9881272665027228,2.384409307249347,2.062291534562537,-1.5248874724197432,プルミエエトワール,9,1,1:33:3,110
0,0.33152191007545395,1.3743212365648318,0.49318595068434756,0.5207967565700324,0.8684189067894088,0.619234774714528,-1.011075380720563,デュアルハート,1,1,1:37:2,600
1,-0.27461910966002323,-0.9984389468808081,-0.20891560404972861,-1.0045057870829743,-0.939325374348975,-0.2814703521429673,2.5736464236523426,ダンサブル,2,0,1:38:3,0
2,-0.6746106455260867,0.12924467853488364,-2.351528948653921,-2.1530026730040324,-1.6782921842452716,-0.47447859361243055,0.3676637748074775,ハナミドリ,3,0,1:40:2,0
3,0.027521736067012362,0.5399515140140686,0.6956495569146005,0.17697357351070153,0.4076172162622429,0.29755437226542253,-1.2868232118261713,ジンベエハーバー,4,0,1:37:5,0
4,1.9849785395103015,0.2110455632800614,1.2054840010265924,1.0418759329682419,1.3164268763148883,0.6835708552043491,0.09191594370186937,ティゴヘイロー,5,0,1:37:7,0
5,-0.07339762711251072,0.12924467853488364,0.19104955268055476,0.26275268726985335,0.04669994418779124,1.32693166010256,0.09191594370186937,アワジノサクラ,6,0,1:37:7,0
6,0.637398628367885,1.0384765021684794,0.19104955268055476,0.26275268726985335,1.2941627788384487,0.5227306539797963,-1.011075380720563,ゼフィール,7,1,1:37:4,190
7,-0.07339762711251072,-0.03385006067813087,0.19104955268055476,-0.16404002276163918,-0.10641600044429265,-1.214343519245373,-0.45957971850934687,カチャトーラ,8,0,1:38:5,0
8,-0.6746106455260867,0.04761297865990737,0.5943133911158534,0.34853180102900516,0.04669994418779124,-1.9220404046334052,0.3676637748074775,ユキノ,9,0,1:38:5,0
9,-1.9524393170941663,-2.1714565873885916,-0.9010380503916471,1.0418759329682419,-1.362517613270325,-0.18496623140823565,0.09191594370186937,スマイルティアラ,10,0,1:38:6,0
10,-0.17411103240796977,-0.759513142928875,0.09075059799281716,0.6937728161586999,-0.13688722617443225,1.391267740592381,0.3676637748074775,マウリッツハイス,11,0,1:38:4,0
11,0.8423675633061295,0.6226062646542506,0.19104955268055476,-0.502278330356256,0.2901126760904732,-0.7639909558166255,-0.18383188740373876,クウミリマ,12,1,1:36:9,360
0,0.2194217390349708,0.03567247982233538,-0.11444258042320721,-0.5291835780391402,-0.2131231356899441,1.313593654880328,0.4663149841357558,ベニバナオンリー,1,0,1:35:4,0
1,1.0569712977169545,0.12802788807175608,-0.05849709526665267,-0.34702598085652653,0.12872449276472994,-1.319863791657801,-1.0880682963167634,バトルローア,2,0,1:35:8,0
2,-0.9310004774547656,-1.6017699964515628,-0.28156407761611957,-0.16290969983323578,-0.9824050226299569,0.09091698327333946,0.4663149841357558,トミケンプレミオ,3,0,1:35:5,0
3,1.1986825028735655,0.26730660384940896,-0.05849709526665267,-0.014185101339262216,0.36957059135789727,0.4357745060342849,-0.6994724762036337,タケマルベスト,4,0,1:35:7,0
4,0.15059429397785415,0.6905927878867195,-1.2911474128085678,-0.07540202305941769,-0.13449637788377075,1.1881909193308933,-1.0880682963167634,スイフトアタック,5,1,1:34:2,240
5,-0.19135097445874297,-0.3298274797889647,-0.22597569049011618,0.09484336400903876,-0.19360789991051558,-0.34799259114968206,-0.31087665609050386,カヤク,6,0,1:36:1,0
6,1.4124058220760178,0.03567247982233538,-0.0024318124973406394,2.296357768120675,1.42588745149709,-1.7901240499681814,-1.0880682963167634,ヒミングレーヴァ,7,1,1:35:2,140
7,-0.3271148373931129,1.9435490941745894,2.625554156887214,0.8181095633396367,1.8145377514449872,-0.37934327503704074,0.4663149841357558,メイショウタンゴ,8,0,1:35:9,0
8,-1.3928611614278557,-1.3900043812701952,-0.05849709526665267,-0.5653828029840364,-1.1369022247205849,0.6552292932457957,1.2435066243620154,シェナオーロラ,9,0,1:35:8,0
9,-1.195748204944947,0.22078052388354724,-0.5345012972518052,-1.51522150935778,-1.0781856262299323,0.15361835104805682,1.6321024444751453,ジツリキダッシュ,10,1,1:34:2,960
0,-0.7243898130916171,0.19171669248979534,-0.10719650735006406,0.28660367138679177,0.23472909797891553,-0.3720555156687609,1.9781610835232315,マルデリジェント,1,0,1:34:9,0
1,0.16652631129797688,2.0424627891491602,2.611026906764709,0.3666646206536131,0.8122439338394212,0.5661714368872448,-1.4408827645416131,メイショウマキシム,2,0,1:33:8,0
2,-0.19325943275188778,-0.782121476089016,-0.20005212746474016,0.5586363791135645,0.4419288228437033,-1.1808718540791106,-0.4640130936659432,ナリタシェリー,3,0,1:34:8,0
3,0.9001763719909783,-0.5630940343231489,-0.3839814901225942,0.3862786616766648,0.33605118995685845,0.4367608227415889,0.5128565772097268,バックナンバー,4,0,1:34:0,0
4,-0.3121673453244009,-0.5630940343231489,0.017547907708503254,0.2570532780951755,0.1874638981027622,1.4720457359068366,-0.2197956759470257,ロージア,5,0,1:34:8,0
5,-1.7204797616080383,1.0418368416513826,-0.2616244837006635,-2.828620930920458,-2.7602385161625103,0.7602873581057288,-1.1966653468226958,イェーイ,6,1,1:33:6,250
6,-0.9572208899737986,-1.2924259180369142,-1.1545513925992883,0.147182890576347,-0.14369596797583511,-1.4720457359068366,0.7570739949286442,マイアリア,7,0,1:36:6,0
7,0.714975435759701,0.2879261560277659,-0.7448702606428543,0.27729929079632354,0.24425516446641282,-0.17793959445027693,0.02442174177189177,ミスターロンリー,8,0,1:33:8,0
8,0.4089681416994027,-0.7477646074429776,0.1433758790325085,0.22082110797647428,0.19500815849208428,0.9867559328606267,0.5128565772097268,トウケイヘイゾウ,9,1,1:33:3,380
9,1.7168709820016639,0.38455759089704494,0.080325568374487,0.32808103064550664,0.45225421845818614,-1.0191085863970406,-0.4640130936659432,スコータイ,10,1,1:32:2,130
0,1.1613075638271786,0.9407370551337139,0.3475410911566449,1.7196852442081711,1.051779011311581,0.8462101389937495,-1.8333333333333333,スナークビシャモン,1,1,1:32:5,120
1,0.06941485430093756,-0.7261221083797654,-0.07455631321749677,-0.13449534373704122,-0.2748504594040362,-0.2152381189775034,0.3333333333333333,アポロエレノア,2,0,1:35:4,0
2,0.28587779496140187,-0.21827059853101372,0.7612282840902443,-0.3771659992341081,0.2912589080091188,-0.5867450092674419,0.16666666666666666,マコトエギエネス,3,0,1:33:7,0
3,-1.9752322366233521,-1.3547732492119702,0.6151165588032599,-1.811388504342912,-0.9816928274249971,-1.7543380930358201,-0.6666666666666666,シャンディロメラ,4,0,1:34:0,0
4,1.3825913634961446,1.5946019924888197,1.269441261889251,-0.0538076725717439,1.8830958239682543,0.6339204873994989,2.0,キーサンダー,5,1,1:31:5,100
5,-0.36068144609632885,-0.5995727907790079,-1.6980498181552235,0.7232153264853066,-1.0371641728275753,-0.507136389919598,0.0,エイシンテネア,6,0,1:34:0,0
6,-0.41809233568998944,-0.21827059853101372,-1.399922205628203,-0.25596227162413326,-1.0348826250253003,-0.427527770571754,-0.16666666666666666,エーシンザヘッド,7,0,1:33:4,0
7,-0.5396512388473871,1.1812430885891225,-0.38216560888990503,0.026879998593553413,-0.13808040709204758,1.695368745370752,0.16666666666666666,グラウラー,8,0,1:32:6,0
8,0.39446568067144044,-0.5995727907790079,0.5613667499514339,0.10923154965117657,0.240536748484978,0.3154860100081231,0.0,クールブルーズ,9,1,1:32:0,120
0,1.8830645128578378,-0.8749335659832698,2.150637639154002,1.5176603069790597,1.9861839056415376,0.7482737370873599,-0.02406422027723505,ダンディーボーイ,1,0,1:22:5,0
1,0.6058993783973377,-1.3767997699694703,0.4110294924606962,1.36716204601927,0.6918294488383512,-1.4633727764713393,-2.1417156046739194,ヴァイザッハ,2,0,1:22:7,0
2,-1.3607579295141328,-0.21847950740696667,-0.381827104211595,-0.5539667854322561,-0.85659696534749,-0.5492255508670769,0.5534770663764061,バロンエール,3,0,1:22:8,0
3,-0.5867558903060635,-0.4387168870590536,-1.2944931421588062,-0.24102085862285755,-0.9599960832308833,0.2174785738332721,1.1310183530300473,ジューンナイト,4,1,1:22:1,140
4,-0.06404134498700026,0.7200462234812366,-0.06831586980224719,-0.44588937219745606,-0.09150515919133814,-0.4017824499631637,0.5534770663764061,リネンゴール,5,1,1:21:3,120
5,0.02639425432176483,1.7697801669162792,-0.290560500416871,0.14249272739483043,0.42691577380648854,-0.6966686517709902,0.16844954194064535,ゴッドバローズ,6,1,1:21:2,170
6,0.3642570500426479,0.633989909576722,0.01661291981759709,-1.4623424329188983,-0.5139694195174854,1.780375443414753,0.3609633041585258,シエルクレール,7,0,1:22:4,0
7,-0.8680600308124001,-0.2148865695555012,-0.5430834348427567,-0.32409563122165236,-0.6828615009991551,0.36492167473718534,-0.6016055069308762,ケイウンコトブキ,8,0,1:22:5,0
0,0.18211247806682193,0.24119629595263017,0.1967684740338797,-0.6185847815964585,0.25417352874220916,-2.079579896993974,-0.37749825293167844,マースチェル,1,0,2:07:9,0
1,0.338334668381627,-3.1729241784760664,-3.1558568287360274,0.4988980979502941,-3.0728665550429994,1.3164313109411396,1.2213178771319007,ブラックドーン,2,0,2:08:7,0
2,0.22256370569566042,0.272013630989382,0.25585852360203915,-1.4103888093978096,0.2751008491311735,-0.40065300767773815,-0.1110288979210819,ウォーターティアナ,3,0,2:08:0,0
3,-3.16462879346962,0.32577616583097985,0.5624434427009903,1.4772982273385864,-0.4756676276873818,-0.5914401541909468,1.4877872321424972,ロードスターダスト,4,1,2:06:0,140
4,0.3228944410250407,0.36314718240000493,0.40617170175946343,0.3224096912012518,0.4970248264827337,0.6677550127962303,-0.643967607942275,カリテスグレース,5,1,2:05:9,190
5,0.3650923679429868,0.2686851886613958,0.22828940925530308,-1.1245135193086258,0.317605513389569,-0.28618071976981296,1.4877872321424972,ラピッドハーバー,6,0,2:07:8,0
6,0.28037228264948194,0.27550748272311965,0.2361349420232209,0.6871749767716604,0.37731378891276957,-0.28618071976981296,-0.9104369629528716,ナンヨーファミユ,7,0,2:07:8,0
7,0.18786107488761583,0.253786446812316,0.2361349420232209,-1.4103888093978096,0.24548007026337046,1.0493293058226476,0.4219098121001112,ディーエスファッド,8,0,2:07:9,0
8,0.34694312600053984,0.32068344335018334,0.23301008263806142,1.3403859624736199,0.451569876751862,-0.4769678662830216,-0.37749825293167844,バレエダンサー,9,1,2:05:9,170
9,0.38246798490919953,0.25076731850809697,0.1629774566531657,0.5880610557305462,0.35925169197180323,-0.5532827248883051,0.15544045708951462,アゼツライト,10,0,2:08:2,0
10,0.15351867900145452,0.2598407058675959,0.2598221745561185,0.11042732895474344,0.31407443486618253,1.4690610281517065,-1.709845027984661,エルドリッジ,11,0,2:06:5,0
11,0.38246798490919953,0.3415203173803612,0.378245679490555,-0.4607794207200944,0.4569396022187149,0.17170843186188778,-0.643967607942275,キョウトブッサ,12,0,2:10:1,0
0,0.7208627514976169,0.6752368317845029,0.24523037040884108,,,-0.08539152323192352,-0.1788617886178862,ショウサンルヴィア,1,1,1:31:4,150
1,0.7208627514976169,0.7205404606750201,0.24523037040884108,,,1.7590653785776287,0.5528455284552846,ワンダーヴァローレ,2,0,1:31:8,0
2,-0.5470772510121776,0.36090548595818656,0.33666115232674,,,1.3901739982157182,-2.5203252032520327,メジャーアスリート,3,0,1:32:9,0
3,0.49361247531250385,0.6752368317845029,0.07467192315320305,,,-0.9768790257732071,0.6991869918699187,イルティモーネ,4,1,1:31:1,210
4,-0.6201882745959049,0.27198475045127835,-0.09475574986649309,,,-1.0076199741366996,0.26016260162601623,ラミアカーサ,5,1,1:31:3,430
5,-1.0635991723227118,-0.054164374576762854,-0.19059695636380825,,,-0.4235419552303414,0.26016260162601623,サウスウインド,6,0,1:31:5,0
6,1.4118681161872046,0.7205404606750201,2.0155838735686724,,,-0.08539152323192352,0.6991869918699187,タガノカピート,7,0,1:31:5,0
7,-1.627144426441032,-1.3994866460843598,-1.6235393546486925,,,0.28349985712998693,0.4065040650406504,ピークトラム,8,0,1:34:1,0
8,0.5108030298769456,-1.9707938006674395,-1.008485628987257,,,-0.8539152323192369,-0.1788617886178862,シーズアレインボー,9,0,1:33:0,0
0,-2.8296129553533675,1.4628560519710623,0.8394497849460397,0.963101651920682,-2.479399127984516,0.7328762034957852,2.277481180998281,クリノカーロ,1,0,1:38:5,0
1,0.23980829422843725,-0.48006833246690656,-0.3270497994392928,0.8717824754122945,0.26622758236775695,-1.6810483836861787,-1.1966426544228257,コスモデルフィヌス,2,0,1:34:3,0
2,0.1626210368427271,-1.4192883759876251,-1.7114837940274252,-1.8186209555655781,-0.6331312481948201,-1.0938775381554309,-0.32811169556754893,ベイビーシャンク,3,0,1:34:5,0
3,0.535389939328504,1.297301859758653,1.2841867246950918,1.130858361358307,1.1901491224445666,1.2548058439675613,0.15440550379649362,クールリフレイン,4,1,1:31:2,100
4,0.4192214536608884,-1.018416251296472,-0.17819815955686674,-0.9768033915386755,0.05716974706401244,-1.2461070166263655,-0.4246151354403575,シチリアノアガタ,5,0,1:32:8,0
5,0.2676158885762654,-0.6317065452500169,0.0720522346474966,0.03359578558694058,0.17397888459881375,-0.006524120505897448,-0.32811169556754893,パスポート,6,1,1:32:7,160
6,0.2792743300284498,0.27130070049492067,-0.12836545347968514,-0.0406152098758563,0.33276495859446564,0.21094656302400921,-0.4246151354403575,ジーニアスマアナ,7,1,1:31:7,260
7,0.25102394037655945,-0.2029341354790684,-0.7193076400154872,-0.40688238103095303,0.07062177001029456,0.47191138325989723,-0.714125455058783,サカジロテンオー,8,0,1:33:2,0
8,0.39538374228308554,-0.38829338801645547,-0.7193076400154872,-0.7653566336508391,0.1278706772534553,0.4284172465539159,-0.1351048158219319,ゼトス,9,0,1:33:6,0
9,0.2792743300284498,1.1092484162719318,1.5880237422455787,1.0089402973837098,0.8937476338459919,0.9285998186727012,1.1194399025245787,オールウェイ,10,0,1:33:4,0
0,0.2730692298159153,-0.9504456866258714,-0.8503086529641094,-1.2217980705836815,-0.9590552049876133,1.7827654143343301,1.4251797359856777,カフジエンパイア,1,0,1:36:7,0
1,1.4193980741842827,-0.0029181849006202085,-0.29885791918785487,-0.11483110938172301,1.7413643538997607,1.9012215880442522,-0.8937567835842384,ルマンメモリ,2,1,1:35:6,120
2,-0.021109211440103047,-1.4582674190190301,0.0504708824482991,-0.48763196615015186,-0.6689298972161465,-0.3257544777022862,-0.31402265369175947,アイファーグリーン,3,0,1:38:2,0
3,0.8103693293439678,-0.4362959575673633,0.5456958306501377,-0.11483110938172301,0.26164332509289934,-0.3731369471862551,1.7150468009319173,アグリナンバーワン,4,0,1:36:6,0
4,0.33227225847244024,1.9589496552099805,-0.29885791918785487,-0.18970065903978325,0.42201276205472094,-0.15991583450839505,0.8454456060931986,パープレー,5,0,1:37:3,0
5,-1.2241442054186655,-0.608389597449123,-0.7132987283867048,-0.9299406623324962,-1.3393601877959087,0.4560562687832007,0.26571147620071955,シゲルエチゴ,6,0,1:36:6,0
6,-1.0554226913973066,0.6999749436519203,2.300329052296322,-0.11483110938172301,0.4270106609983128,-1.0364915199618199,-0.31402265369175947,アワジノベッピン,7,1,1:36:0,180
7,-0.07958021567321905,-0.8651966871280461,-1.1226439538658946,-1.1490577646377662,-1.1530281205265924,-0.20729830399236396,-0.02415558874551994,タケマルゴールド,8,0,1:37:4,0
8,-1.1680176632670178,-0.0029181849006202085,-0.5067211999132362,0.18620849800249822,-0.7072008539982559,-0.1362245997664106,-1.183623848530478,ピアノチャン,9,0,1:37:3,0
9,0.9917316787285158,1.055879603880963,0.7601715458355507,1.8878694163701992,1.4896566033080554,-0.3020632429603018,-1.4734909134767176,セイリュウクリーン,10,0,1:36:5,0
10,1.113277613301991,0.17170223145003713,-0.7818742416149389,1.3378285002972778,0.567669095167208,-1.5813899190274623,0.5555785411469591,ミリオネア,11,0,1:37:0,0
11,-1.3918441966507868,0.43500709849715324,0.6170373847023556,0.795884926837429,-0.08178253599639422,-0.01776842605648834,-0.6038897186379989,オースミジョージ,12,1,1:35:6,160
0,1.1757185361778257,-0.5825907860248064,1.6372409530300804,0.4194828666496697,0.9349048322974276,-0.1758809870708591,0.020435650062329967,スカーレットキス,1,0,1:35:3,0
1,-2.265786904600703,-1.5024861310436342,-0.8467295957426442,-0.28337761189905414,-1.5750013022309217,-0.6249388264007133,0.020435650062329967,キョウワイカズチ,2,0,1:36:6,0
2,-0.15722111099697933,-0.9528486623948828,-0.5948947959797203,1.0874907594852286,-0.18203006850761655,-1.0290908817975821,-0.4700199514335897,アイファーロマンス,3,0,1:35:1,0
3,0.3203261197131349,1.4132377668149707,0.3033694579517333,1.9070316336823532,1.0894286914143607,-0.6024859344342206,1.491802454550089,マイオリオン,4,1,1:34:6,180
4,0.8060018139246982,-0.6754454258668412,0.3685539597551705,1.0874907594852286,0.5555104815381917,-0.6024859344342206,1.2465746538021292,グランパス,5,1,1:35:1,400
5,0.020919540123114835,-0.20922149892893468,-0.21316625739170958,-0.6350663563903061,-0.3450098069112518,0.02619504062757525,1.0013468530541692,ラブシャーク,6,0,1:35:8,0
6,-0.364360560535299,0.5873296725520921,-1.2205713171298447,-1.1901721628562538,-0.8116154228709742,-0.6698446103336987,-1.9413867559213487,モズジョーカー,7,0,1:36:6,0
7,-0.09796525043242527,0.6424405758783148,-0.40463135859324567,-1.1901721628562538,-0.42678202450810154,1.8448792899134847,0.2656634508102898,アポロゴールド,8,0,1:35:4,0
8,-0.9164177146181727,-0.3962975148952139,-1.0964744801548425,-0.28337761189905414,-0.9176309204824772,-0.0860694192048883,-0.4700199514335897,アマトリチャーナ,9,0,1:36:3,0
9,1.4874638886338143,1.901720126393789,1.906993410815353,-0.28337761189905414,2.0363780712297164,-0.46776858263526433,-1.2057033536774693,グッドアビリティ,10,1,1:34:1,120
10,-0.5101692201808616,0.3567526635398773,-0.40463135859324567,-0.4244964148356729,-0.406923919653388,0.22827106832600963,-0.4700199514335897,リュウノトップ,11,0,1:35:6,0
11,0.5014908627920521,-0.5825907860248064,0.5649413820329007,-0.494833698565877,0.04877138868507429,2.1592197774443824,0.5108912515582495,マジックボックス,12,0,1:36:2,0
0,-1.1992558858761695,-0.60415302666155,1.372214400968953,,,1.1090378043523597,-0.09912841198302669,ストーミーストーム,1,1,1:32:8,140
1,-0.10335742164729633,-0.49027514466599387,-1.186979546587977,,,-0.1289578842270195,0.4106748496439677,ロックキーパー,2,0,1:34:5,0
2,1.0147091684317022,1.0504256117444641,0.3403786822284235,,,-0.17317201596199733,-0.7788660941523526,フーゴ,3,1,1:33:5,110
3,-0.8175803844494233,0.46934235232241717,-0.9208751839710596,,,0.18054103791782528,0.07080600855930479,トーコープラネット,4,0,1:34:6,0
4,-1.122597672829709,-0.3234476742266441,-1.0808746425065474,,,1.4627508582321822,0.07080600855930479,マサタケアポロン,5,0,1:35:2,0
5,0.4950833030443243,0.01341548723742582,-0.10539407272566936,,,0.31318343312275876,-1.4586037763216786,ロマンスキット,6,0,1:33:8,0
6,0.6355737950031138,2.0069582321323347,1.2555412917368316,,,0.8879671456774705,-0.09912841198302669,マリノカーニバル,7,0,1:34:0,0
7,-0.596964638652154,-0.3234476742266441,-1.2398646407358143,,,-1.1458829141315094,-0.7788660941523526,アップルカッター,8,0,1:34:1,0
8,0.03327198441645734,-0.6495656659629919,1.1973976915461726,,,-0.3058144111669308,0.4106748496439677,モルドワイン,9,0,1:34:3,0
9,-1.2089335335158764,-1.976183833532643,0.7939548989760232,,,-0.6595274650467534,2.619822316694277,リコーモーゼル,10,0,1:34:0,0
10,1.3795646856098365,0.12666498691592243,0.1723103056984326,,,-2.1185938123010217,0.2407404291016363,ハルカカナタ,11,0,1:34:0,0
11,1.4904866004651942,0.7002663489239026,-0.597809184627841,,,0.5784682235326257,-0.6089316736100212,ラストプライドワン,12,1,1:32:1,100
0,0.1404434554891927,-0.23329571108831604,0.14401115699464856,-0.11568491495239322,-0.005651506144860469,-0.05757531699497552,1.1695341065506486,クリームヒルト,1,1,1:32:9,100
1,0.96153409069289,-1.1668376204491504,0.3387488643441066,1.5095626310189612,0.5817424300991172,-0.525374767579145,-1.0233423432318176,アチェンティ,2,0,1:33:3,0
2,-1.8857963378360705,-0.7807584531469981,-0.3443560861497177,-0.4673692362176888,-1.111889170213233,-0.34545190196984904,-1.5106482209612546,ハシノテンザンビ,3,0,1:33:8,0
3,-0.3952787926394503,0.16280571866473326,-1.6146034247176848,-0.884472801989548,-0.9241304868681998,-0.021590743873116332,1.4131870454153672,テイエムマホー,4,0,1:34:2,0
4,-0.19545725891232754,-0.31200708727907367,0.20878367741832418,-0.7460286602011488,-0.314908519741928,-1.4969582418693432,-0.0487305877729437,ルナダイコク,5,0,1:33:1,0
5,-1.3755155924026352,-0.39055009688974224,-0.17776872742523264,-0.25681000301521845,-0.7085700529027097,-1.101127937528892,-0.0487305877729437,オリオンローラ,6,0,1:33:5,0
6,0.4799755289653144,-0.7030492277794732,-0.6855038734259088,-0.884472801989548,-0.5556714222766596,0.08636297549246123,0.43857528995649325,ラヴビーズ,7,0,1:33:7,0
7,0.7542555101447314,2.377720505991943,2.357928667922851,1.5518398206470687,2.22821677609663,1.2018847422700962,0.1949223510917748,ゴッドスティード,8,1,1:32:4,120
8,0.2758172347846274,0.5631986048614758,-0.049471527536231255,-0.8153241373211091,-0.023241942956676434,1.8855916315854209,-1.2669952820965362,ジューンソフィア,9,1,1:32:8,140
9,1.240022161713839,0.482773367114593,-0.17776872742523264,1.1087601040206323,0.8341038949084902,0.37423956046733475,0.6822282288212117,ヤマノブロンコ,10,0,1:33:2,0
0,0.25796572494633135,0.40856662568949054,0.3426672795917065,-1.5541778256917862,0.2433885677958838,-0.3048015396092702,-0.02322165060714487,マイアミブルー,1,1,1:32:0,100
1,-0.8535135654539209,-1.217647701065783,0.2667791803313786,-0.40398495167766046,0.12325235080530676,0.26515255884708816,-0.7198711688214909,クールキッズ,2,0,1:34:4,0
2,-0.20142496946813127,0.8793705041049877,-2.8377339712274954,-0.3224680491132177,-2.798032692894296,0.16603010694163453,0.6734278676072011,エイシンエンデバー,3,0,1:33:3,0
3,-0.8163381444637712,-1.0068037770307054,0.21382373211715477,-0.3061229808598305,0.10279386896015177,-0.25524031365654337,-0.25543815667859354,ニシノホクサイ,4,0,1:33:9,0
4,1.149912863688834,2.1329434722513105,0.3527112738818656,0.9248953678796791,0.5761334562167693,-1.4694903494983502,-1.1843041809643882,スマートスピカ,5,1,1:33:0,140
